Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR650909,2013-06-11 00:00:00,2013-06-10 19:22:38,23584307,2182764885,0,92,1469,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650909,SRX201967,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347501,SAMN01084012,simple,4577,Zea mays,Maize_IBM_Parent_Shoot_Apex_B73,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,224480E1EF3BBE1B98E9FD136F127D38,134862D77602C39FD5498F8B967E6804
SRR611338,2015-07-22 17:10:11,2015-12-10 11:02:56,29818090,3071263270,0,103,1891,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000597/SRR611338,SRX201967,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347501,SAMN01084012,simple,4577,Zea mays,Maize_IBM_Parent_Shoot_Apex_B73,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,33FB9BFEBD9CB50AEBC3E4E143DF7240,E0B1D0E2BFF98B473C2653A8FAD80A19
SRR611339,2015-07-22 17:10:11,2015-12-10 11:05:42,32807242,3608796620,0,110,2198,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000597/SRR611339,SRX201968,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347502,SAMN01084013,simple,4577,Zea mays,Maize_IBM_Parent_Shoot_Apex_Mo17,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,E8E4B3505FE39A6B88A500BBB4115C56,F99F07007791295BD354D5871CD7261A
SRR651010,2013-06-11 00:00:00,2013-06-10 19:28:34,24371970,2352520289,0,96,1564,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR651010,SRX201968,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347502,SAMN01084013,simple,4577,Zea mays,Maize_IBM_Parent_Shoot_Apex_Mo17,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,02305DFC62EBD07563E1540FFA4A627D,F9721323A7502F6EA038A96BE3BD22E1
SRR650912,2013-06-11 00:00:00,2013-06-10 16:08:02,23301097,2332531128,0,100,1508,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650912,SRX156623,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347402,SAMN01083913,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0015,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,AF8B330BEF0C2C69533048B207611538,DBE1865749A5504109F116BB23876C9F
SRR516813,2015-07-22 17:10:08,2015-11-28 01:26:07,30270076,3329708360,0,110,2025,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516813,SRX156623,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347402,SAMN01083913,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0015,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,977A8C5D9BF2DF2E3FCA65C1382A1BB3,ED53B5B7D84D83F2B2A9C0C3E647CF73
SRR516814,2015-07-22 17:10:14,2015-11-28 01:32:26,32749225,3602414750,0,110,2194,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516814,SRX156624,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347403,SAMN01083914,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0016,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,81C0D716F1319989A503B069620E0A0B,25009B4DB4F0257CBDAA5D9D259DA73D
SRR650913,2013-06-11 00:00:00,2013-06-10 16:19:55,25213665,2528387137,0,100,1592,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650913,SRX156624,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347403,SAMN01083914,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0016,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,DDE538C8B3D7419D74D5EB2ABAC7D612,5A48FA1CF5FBC4E57ECF81796063220E
SRR650919,2013-06-11 00:00:00,2013-06-10 21:24:08,32434269,3204594284,0,98,1835,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/000635/SRR650919,SRX156625,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347503,SAMN01084014,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0017,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,8BF3E375F6382A0EF583536586FC92BD,7A3CFB81C50210FAF5BF994288A986EA
SRR516815,2015-07-22 17:10:14,2015-11-28 06:44:19,43494775,4784425250,0,110,2837,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516815,SRX156625,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347503,SAMN01084014,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0017,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,3D595F3C8A898FB4F3A007F4F543FF5D,B2F94FA76E5962131B21F8CE25C0797C
SRR516816,2015-07-22 17:10:11,2015-11-28 01:36:27,28656926,3152261860,0,110,1866,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516816,SRX156626,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347404,SAMN01083915,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0021,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,A48E810C9C0BC083806BF7008B4364BE,47F10532FE1F40C3E32868EE2B04376A
SRR650914,2013-06-11 00:00:00,2013-06-10 16:07:36,21165990,2140161194,0,101,1383,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650914,SRX156626,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347404,SAMN01083915,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0021,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,106CC232ED9CD86CC21EC8D3BA9853A8,F7ECA96E9726B7601A6C00B586831AE9
SRR650915,2013-06-11 00:00:00,2013-06-10 16:09:01,23827002,2407087209,0,101,1492,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650915,SRX156627,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347406,SAMN01083917,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0022,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,211DCC57442AD211C9D6C2DF4AB982EB,79A5E3286AA82C619F533342448FFAE6
SRR516817,2015-07-22 17:10:14,2015-11-28 01:42:11,31164767,3428124370,0,110,2041,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516817,SRX156627,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347406,SAMN01083917,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0022,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,7912573034620F86E22D0B8B494D20BA,FDD06AA930B79557B9C6D3A40466BFB2
SRR516818,2015-07-22 17:10:11,2015-11-28 01:44:57,28104670,3091513700,0,110,1839,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000504/SRR516818,SRX156628,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347407,SAMN01083918,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0023,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,55166286F205ABE76D8AB6E076076E29,7891CEA43AB6214EB0F931D78EF9AF24
SRR650916,2013-06-11 00:00:00,2013-06-10 16:06:31,21386349,2162884202,0,101,1391,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650916,SRX156628,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347407,SAMN01083918,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0023,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,AF21B5F4ACB518A27181BC19A56CAF45,C54469BE1A2B7D8D14B887424588E4E7
SRR650917,2013-06-11 00:00:00,2013-06-10 16:10:51,23020395,2321474739,0,100,1479,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650917,SRX201723,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347408,SAMN01083919,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0024,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,FA889908C2F2C61B8FC2858322422FA7,E7CEE03DEFF6EAEEAD8CC28B1F89F87A
SRR611202,2015-07-22 17:10:11,2015-12-10 11:06:24,30189262,3320818820,0,110,2002,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000596/SRR611202,SRX201723,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347408,SAMN01083919,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0024,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,A65ADC206DF140B679594A291E2B797B,080160DDB984DA97850141F3DC89983A
SRR611203,2015-07-22 17:10:11,2015-12-08 05:50:02,28546030,3140063300,0,110,1893,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000596/SRR611203,SRX201724,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347409,SAMN01083920,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0025,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,76E085F44702DAAA15E57D0A3F946479,AC02D170CC92A8B3EC5BA38FD4C4668A
SRR650918,2013-06-11 00:00:00,2013-06-10 16:07:01,21737372,2189816277,0,100,1424,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650918,SRX201724,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347409,SAMN01083920,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0025,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,511FC598A78B5441E474730FC67A36DB,1B3987C1DCE95B0174E59F1BBF8A84D8
SRR650920,2013-06-11 00:00:00,2013-06-10 16:22:43,27090375,2505223189,0,92,1636,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000635/SRR650920,SRX201725,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347410,SAMN01083921,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0026,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,180B443F53273C276ADDAD4EF9B8932B,398A7C4F93F1E8D5ABFDBC31BD07A69F
SRR611204,2015-07-22 17:10:11,2015-12-08 06:14:44,35048089,3609953167,0,103,2243,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/000596/SRR611204,SRX201725,,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017111,PRJNA179160,,179160,SRS347410,SAMN01083921,simple,4577,Zea mays,Maize_IBM_RIL_Shoot_Apex_M0026,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA055066,,public,E1FA440954BECB2840ECED879AE00557,0B4E0A9EBE1A66A95CEA65E9659F36AE
