Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR404131,2013-02-06 00:00:00,2012-08-11 17:58:34,16664335,583251725,0,35,409,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404131,SRX118463,SK001,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290957,SAMN00780020,simple,381124,Zea mays subsp. mays,SK001_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,02A64AAE65A8C66BD93C58E81EB72924,8E4D14243D1509B4F093287BBAFB6534
SRR404132,2013-02-06 00:00:00,2012-08-11 17:59:12,24401889,1854543564,0,76,1080,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404132,SRX118464,SK001,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290957,SAMN00780020,simple,381124,Zea mays subsp. mays,SK001_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,EEED35616FBB10B045987016CF7D2D41,59E5831277F2D60DF25BEB7E5B2509DD
SRR404139,2013-02-06 00:00:00,2012-08-11 17:59:40,16403718,1230278850,0,75,854,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404139,SRX118465,SK002,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290958,SAMN00780021,simple,381124,Zea mays subsp. mays,SK002_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,F99FA89F78AC82D4335952BA99ACA456,9DE4D7928B89C70256B097F320B747D6
SRR404140,2013-02-06 00:00:00,2012-08-11 17:59:43,14478260,1085869500,0,75,751,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404140,SRX118466,SK003,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290959,SAMN00780022,simple,381124,Zea mays subsp. mays,SK003_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,0456EE6EDB282EF5768160E4A89B819B,2997B43B240AC7E70740CC70D7ADC90A
SRR404141,2013-02-06 00:00:00,2012-08-11 17:59:25,15385969,538508915,0,35,380,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404141,SRX118467,SK007,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290960,SAMN00780023,simple,381124,Zea mays subsp. mays,SK007_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,BE515C2AE3F421D69D4914675EA56142,BDA6DE05F274EA36F4AE26858A55481F
SRR404142,2013-02-06 00:00:00,2012-08-11 18:00:15,30874768,2346482368,0,76,1485,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404142,SRX118468,SK007,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290960,SAMN00780023,simple,381124,Zea mays subsp. mays,SK007_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,A75B741803369EF9FF18F8DA1915BB12,17E9ADD1E590D23C53E9AF38D54D1C49
SRR404143,2013-02-06 00:00:00,2012-08-11 17:59:51,15454859,1159114425,0,75,812,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404143,SRX118469,SK008,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290961,SAMN00780024,simple,381124,Zea mays subsp. mays,SK008_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,D12910C0DBEB67FEE857A07B27489DAC,9F89FB43E7A0092913D5C81E8DE6BE3F
SRR404144,2013-02-06 00:00:00,2012-08-11 18:00:10,18733352,1405001400,0,75,976,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404144,SRX118470,SK009,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290962,SAMN00780025,simple,381124,Zea mays subsp. mays,SK009_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,FAA92700171A8AE4D4BEDB75EF92E9F4,7D3CAE4630928F40B434FE9AFEE352F9
SRR404145,2013-02-06 00:00:00,2012-08-11 17:59:45,15762571,551689985,0,35,387,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404145,SRX118471,SK028,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290963,SAMN00780026,simple,381124,Zea mays subsp. mays,SK028_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,E98D549E7D73961AE2EED868583B1B4D,89A3B6FAB88BF4CFF8E26E45D31CD415
SRR404146,2013-02-06 00:00:00,2012-08-11 18:00:27,29955323,2276604548,0,76,1429,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000394/SRR404146,SRX118472,SK028,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP010680,,,0,SRS290963,SAMN00780026,simple,381124,Zea mays subsp. mays,SK028_S,,,,,,,no,,,,,MSU-BUELL,SRA049773,,public,3C2B5BE407DDD61F6AB79AF4A475034B,5CD70590C6616F1A2D1EB338DC3AADB6
