Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1626419,2015-08-25 00:00:00,2014-10-24 15:05:38,11236503,1134886803,0,101,741,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001588/SRR1626419,SRX741898,PP-16,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS729590,SAMN03142834,simple,4577,Zea mays,PP-16_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,7C788506041D7F89975648FE09C945CC,A1659BBE1A0AACF3609C82A5C4BE532F
SRR1619636,2015-08-24 12:02:41,2014-10-23 13:40:15,62489080,6311397080,0,101,3795,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619636,SRX738879,PP-21,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726690,SAMN03135421,simple,4577,Zea mays,PP-21_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,72354A133694EB7A371E6F180762C599,1593B3BE83733F5B62A0397DA4640C88
SRR1619637,2015-08-24 12:02:42,2014-10-23 13:26:06,11236192,1134855392,0,101,797,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619637,SRX738880,PP-22,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726691,SAMN03135422,simple,4577,Zea mays,PP-22_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,B05D282A3513E246B99665327086B370,41E07E227C0C7E84405F8188719E3092
SRR1619638,2015-08-24 12:02:43,2014-10-23 13:29:11,18383571,1856740671,0,101,1302,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619638,SRX738881,PP-23,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726692,SAMN03135423,simple,4577,Zea mays,PP-23_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,0BC57A3A842A61CD9FB1FC7BF0EDB833,3E2B2BC479E6E6DA39668DBBA8B16E38
SRR1619659,2015-08-24 12:02:44,2014-10-23 13:28:47,17110183,1728128483,0,101,1210,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619659,SRX738882,PP-24,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726693,SAMN03135424,simple,4577,Zea mays,PP-24_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,D037FEFF7FBEF0C2511C87F0B8B11187,7FD51FFCB910B383FA2848927C0F9F84
SRR1619660,2015-08-24 12:03:20,2014-10-23 13:28:25,14559869,1470546769,0,101,1034,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619660,SRX738883,PP-29,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726695,SAMN03135425,simple,4577,Zea mays,PP-29_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,1F0FA32DA9D2E6567E265F2116B7F222,1A21682EE42031AF529E99EA17B1D428
SRR1619661,2015-08-24 12:03:19,2014-10-23 13:31:38,14351598,1449511398,0,101,1014,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619661,SRX738884,PP-30,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726694,SAMN03135426,simple,4577,Zea mays,PP-30_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,B9F24964307E1592E45D158789B4347F,2AB2F7C5BA5D4547D1C906A724CEE8DD
SRR1619662,2015-08-24 12:03:20,2014-10-23 13:28:31,15257688,1541026488,0,101,1063,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619662,SRX738886,PP-31,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726697,SAMN03135427,simple,4577,Zea mays,PP-31_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,A998EC5A76C68ADA8552FAEEFEF42CC5,8C3E962F728DBD8A5417B527A118D0E3
SRR1619663,2015-08-24 12:03:21,2014-10-23 13:32:02,19796997,1999496697,0,101,1387,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619663,SRX738887,PP-32,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726698,SAMN03135428,simple,4577,Zea mays,PP-32_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,DFF3A685BA17C5094A9152A009A41276,4386837C0EAD486E8F949153BF7FA32D
SRR1619664,2015-08-24 12:03:22,2014-10-23 13:31:46,17040548,1721095348,0,101,1196,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619664,SRX738888,PP-37,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726699,SAMN03135429,simple,4577,Zea mays,PP-37_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,B1907A0DE51B8521E001D15997896B74,82DF17D1A0B5BEBCE151EE5C56F39B67
SRR1626426,2015-08-25 00:00:00,2014-10-24 15:52:59,11507287,1162235987,0,101,763,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001588/SRR1626426,SRX741909,PP-38,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS729600,SAMN03142835,simple,4577,Zea mays,PP-38_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,0CD69EDAD8C34CD2815E248F4DEDC517,0FAE8AF51C0836668CA19EFDFB281C57
SRR1619665,2015-08-24 12:03:23,2014-10-23 13:31:58,19635360,1983171360,0,101,1376,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619665,SRX738889,PP-39,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726700,SAMN03135430,simple,4577,Zea mays,PP-39_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,5147F4D148B6767191E759BE44716E3F,6142BFA38F95D17513C7EA4205153302
SRR1619666,2015-08-24 12:02:46,2014-10-23 13:31:50,16944003,1711344303,0,101,1195,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619666,SRX738891,PP-40,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726701,SAMN03135431,simple,4577,Zea mays,PP-40_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,12B6C41480B49AE4ACD8C6AC57A3ECCF,1B7125D100DAD6050B00F7EE6B3E46E2
SRR1619667,2015-08-24 12:02:45,2014-10-23 13:42:17,30686002,3099286202,0,101,2180,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619667,SRX738892,PP-45,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726702,SAMN03135432,simple,4577,Zea mays,PP-45_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,6FF9F467041B40DBD06F6BF5A94A0897,D28FDA7DEEF387C53958E9BF6EECE545
SRR1619668,2015-08-24 12:03:25,2014-10-23 13:51:36,31520063,3183526363,0,101,2236,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001581/SRR1619668,SRX738893,PP-46,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP014652,PRJNA171684,,171684,SRS726703,SAMN03135433,simple,4577,Zea mays,PP-46_S,,,,,,,no,,,,,MSU-BUELL,SRA192969,,public,21802F46E68C261421280C48E4DF65D7,2926470FA840446185905A6C5CC7CD62
