Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1515827,2018-01-08 00:18:11,2018-01-08 00:13:38,21955567,2195556700,0,100,1516,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/001480/SRR1515827,SRX653432,GH767,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661007,SAMN02911160,simple,4577,Zea mays,GH767,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,46CA238DA8D0979EE0C5DF01A338876C,E0EA9DC661CB3647EE47F2CCC320811A
SRR1515828,2017-12-06 20:20:29,2015-02-05 07:01:37,31981308,3198130800,0,100,2151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001480/SRR1515828,SRX653433,GH769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661008,SAMN02911161,simple,4577,Zea mays,GH769,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,48193714364457771F694ABFAF33A546,BEB3CEDB99FCC5DCB5D9EABAC9E29259
SRR1515829,2017-12-06 20:20:29,2015-02-05 06:59:11,21620173,2162017300,0,100,1226,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001480/SRR1515829,SRX653434,GH770,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661010,SAMN02911162,simple,4577,Zea mays,GH770,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,709987E574A48CDBDF9B9AD18FAD4617,A12FD7690190757B9DC7EE166978925B
SRR1515830,2017-12-06 20:20:29,2015-08-10 08:52:08,8312933,839606233,0,101,546,,,SRX653435,GH771,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661009,SAMN02911163,simple,4577,Zea mays,GH771,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,BB25C3B6CCCC12E69720C91BA17341CD,51469EC1BE37BAB053A6B300A0A3A526
SRR1515831,2017-12-06 20:20:29,2015-02-05 07:01:51,29818141,2981814100,0,100,1805,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001480/SRR1515831,SRX653436,GH773,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661011,SAMN02911164,simple,4577,Zea mays,GH773,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,07CDE297C294E5CECCA1822E227E1D45,F5D0E5686861F7697D2A0C4596CD9F3C
SRR1515832,2018-01-06 04:15:11,2018-01-06 04:11:42,36991307,3699130700,0,100,2535,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/001480/SRR1515832,SRX653437,GH774,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661012,SAMN02911165,simple,4577,Zea mays,GH774,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,AB7AA50B8ADDD3598930F0D7EE22B861,1B276C398C85CDCBF7737847EF359108
SRR1515833,2018-01-05 09:37:11,2018-01-05 09:33:34,8890942,897985142,0,101,602,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/001480/SRR1515833,SRX653438,GH775,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661013,SAMN02911166,simple,4577,Zea mays,GH775,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,E5EFDDC49D60C5C4CE14573B391F18EE,5364557E19A24580A4C6DE74D74A7444
SRR1515834,2017-12-06 20:20:29,2015-02-05 04:50:12,20524546,2052454600,0,100,1394,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001480/SRR1515834,SRX653439,GH777,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661014,SAMN02911167,simple,4577,Zea mays,GH777,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,7FAEDC4430F14C19D7482E4D098E1576,41FB256974541B3DCBEAC011E711C5DD
SRR1515835,2017-12-06 20:20:29,2015-02-05 04:52:50,26009898,2600989800,0,100,1745,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001480/SRR1515835,SRX653440,GH778,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661015,SAMN02911168,simple,4577,Zea mays,GH778,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,C5C11CEF783B68D48579BFD041470B5F,672D171BE7F9E3176C4EEA88C5EC2844
SRR1515836,2018-01-04 22:34:11,2018-01-04 22:31:12,17867550,1804622550,0,101,1287,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/001480/SRR1515836,SRX653441,GH782,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP044293,PRJNA255192,,255192,SRS661016,SAMN02911169,simple,4577,Zea mays,GH782,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA175068,,public,B520EF6078D24725C60A9BD8B10EA54C,ECC64FB0402855A8050F79D99C93A414
