Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7814860,2018-09-10 15:11:14,2018-09-10 15:03:15,45254271,13666789842,45254271,302,4146,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814860,SRX4666310,COXTY,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161003,PRJNA477206,,477206,SRS3761235,SAMN09463878,simple,15368,Brachypodium distachyon,Gp0305633,,,,,,,no,,,,,JGI,SRA765480,,public,C2BA121852490380C7E2885DE8DEAAA0,2ED12CA59639ACB23A3B6FEF4A5E89DC
SRR7814822,2018-09-10 14:55:12,2018-09-10 14:50:59,30300938,9150883276,30300938,302,2760,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814822,SRX4666348,COXTZ,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161038,PRJNA477207,,477207,SRS3761270,SAMN09463896,simple,15368,Brachypodium distachyon,Gp0305634,,,,,,,no,,,,,JGI,SRA765480,,public,2B0112614EE689DD286F00365DBA0022,28EB713A262D9D0FC3BA7A3229837457
SRR7814847,2018-09-10 15:11:14,2018-09-10 15:02:17,44312330,13382323660,44312330,302,4045,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814847,SRX4666323,COXUA,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161016,PRJNA477208,,477208,SRS3761248,SAMN09463881,simple,15368,Brachypodium distachyon,Gp0305635,,,,,,,no,,,,,JGI,SRA765480,,public,A02A2A0F60955AEF574740E0EC0A8818,3CA9088EEEE525752156398B62780995
SRR7814843,2018-09-10 14:53:12,2018-09-10 14:50:21,29082961,8783054222,29082961,302,2648,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814843,SRX4666327,COXUB,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161020,PRJNA477209,,477209,SRS3761252,SAMN09463780,simple,15368,Brachypodium distachyon,Gp0305636,,,,,,,no,,,,,JGI,SRA765480,,public,7B7945080BA9295B866BA00DF388499C,67131A70038452907DCDB25D5FD54BD0
SRR7814842,2018-09-10 15:02:11,2018-09-10 14:59:18,44791630,13527072260,44791630,302,4071,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814842,SRX4666328,COXUC,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161021,PRJNA477210,,477210,SRS3761253,SAMN09463766,simple,15368,Brachypodium distachyon,Gp0305637,,,,,,,no,,,,,JGI,SRA765480,,public,85C054FA4CE052D936CAB946357CB675,615F54BAACB2D1CBE06C9FADF551B628
SRR7814848,2018-09-10 14:55:12,2018-09-10 14:52:23,34661362,10467731324,34661362,302,3167,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814848,SRX4666322,COXUG,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161015,PRJNA477211,,477211,SRS3761247,SAMN09463882,simple,15368,Brachypodium distachyon,Gp0305638,,,,,,,no,,,,,JGI,SRA765480,,public,406EDAC1D4BBAAFA226F39166348E20E,31D6A7CE15E989C1942FFA0CC84768BF
SRR7814824,2018-09-10 15:02:11,2018-09-10 14:57:46,40625311,12268843922,40625311,302,3764,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814824,SRX4666346,COXUH,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161039,PRJNA477212,,477212,SRS3761271,SAMN09463779,simple,15368,Brachypodium distachyon,Gp0305639,,,,,,,no,,,,,JGI,SRA765480,,public,E4D2105CCF025B43E34E826FF19FC439,593C0C1BB541B1E98BE83CD9A84CC147
SRR7814828,2018-09-10 14:58:13,2018-09-10 14:54:57,35981866,10866523532,35981866,302,3282,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814828,SRX4666342,COXUN,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161033,PRJNA477213,,477213,SRS3761265,SAMN09463918,simple,15368,Brachypodium distachyon,Gp0305640,,,,,,,no,,,,,JGI,SRA765480,,public,8BFA2530C15557CDFD7F2BA827D9A39E,11ADCE4BF7C47846E5648239EF3659EC
SRR7814829,2018-09-10 15:02:11,2018-09-10 14:58:07,40366173,12190584246,40366173,302,3671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814829,SRX4666341,COXUO,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161032,PRJNA477214,,477214,SRS3761264,SAMN09463778,simple,15368,Brachypodium distachyon,Gp0305641,,,,,,,no,,,,,JGI,SRA765480,,public,E74DB6B61EBB5BED80456E30B28D0981,E0DDD4EF5D198AC998C7662D8C4D7E86
SRR7814844,2018-09-10 15:00:25,2018-09-10 14:56:17,37810477,11418764054,37810477,302,3431,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007631/SRR7814844,SRX4666326,COXUP,OTHER,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP161019,PRJNA477215,,477215,SRS3761251,SAMN09463883,simple,15368,Brachypodium distachyon,Gp0305642,,,,,,,no,,,,,JGI,SRA765480,,public,9CADE91BDE41C630E3317F701EB80B92,829DADC18C3CA2ECE86619EB275FCAF6
